cheater1_rank,cheater1_username,cheater1_submission_id,cheater2_rank,cheater2_username,cheater2_submission_id,similarity_percentage
358,https://leetcode.com/u/Rohit2593,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327940218,3757,https://leetcode.com/u/ImPoseidon,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921677,75
361,https://leetcode.com/u/Gauravwadhai,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931387,3800,https://leetcode.com/u/praveenkumarm1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922587,65
363,https://leetcode.com/u/jeffkmeng,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327908292,8166,https://leetcode.com/u/yag313,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327975346,59
366,https://leetcode.com/u/alex391a,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327903739,5053,https://leetcode.com/u/Yagneswar25,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327941972,57
373,https://leetcode.com/u/220863,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919014,4337,https://leetcode.com/u/Afzal_Aftab,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922478,68
374,https://leetcode.com/u/pranavrao,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911117,4169,https://leetcode.com/u/Neelabh_1929,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327929069,65
375,https://leetcode.com/u/griffin_codes,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327915906,7494,https://leetcode.com/u/luffy04,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966050,54
377,https://leetcode.com/u/aditya712001,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327917393,3801,https://leetcode.com/u/Sudheered,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922600,51
379,https://leetcode.com/u/sunsq,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919675,687,https://leetcode.com/u/chester11206,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327933977,100
380,https://leetcode.com/u/kardeepakkumar,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327916004,423,https://leetcode.com/u/alianyu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327927595,100
382,https://leetcode.com/u/spfaizali02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327909130,4310,https://leetcode.com/u/riteshmestrypro,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931506,68
385,https://leetcode.com/u/peicd7699,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327917298,4553,https://leetcode.com/u/Ranxin2024,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943955,62
388,https://leetcode.com/u/Dinesh09,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327915424,4089,https://leetcode.com/u/hari-lit2021003,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327937042,56
389,https://leetcode.com/u/bab8,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327902433,4086,https://leetcode.com/u/himanishu93,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327927852,59
395,https://leetcode.com/u/synthborne,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327904817,4120,https://leetcode.com/u/shreyansray123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327928266,65
398,https://leetcode.com/u/bronzekiller2017,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327916217,8036,https://leetcode.com/u/terrific,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987958,71
399,https://leetcode.com/u/lequan,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327933334,4186,https://leetcode.com/u/8symbols,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327938438,67
400,https://leetcode.com/u/jason0411202,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922149,4231,https://leetcode.com/u/shreeyanshkumar,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327930217,100
406,https://leetcode.com/u/n00bl3t,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327906590,4307,https://leetcode.com/u/surandra67,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327940541,86
407,https://leetcode.com/u/aagoran,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327924465,6884,https://leetcode.com/u/akri16,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972805,74
410,https://leetcode.com/u/sslel,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327929220,7186,https://leetcode.com/u/chirags2711,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327961651,55
411,https://leetcode.com/u/invincible_0,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327909491,4488,https://leetcode.com/u/Anu0123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327934171,55
412,https://leetcode.com/u/rupaparasmit,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918275,4329,https://leetcode.com/u/judeduarte1909,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327940899,73
417,https://leetcode.com/u/nemokwy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327905478,5530,https://leetcode.com/u/sronast,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327956340,67
423,https://leetcode.com/u/alianyu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327927595,6072,https://leetcode.com/u/sathyendranadh,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327955188,93
424,https://leetcode.com/u/Black_Cat_99168,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327906990,4498,https://leetcode.com/u/rhea_2331,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943268,61
426,https://leetcode.com/u/sandipan72,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327933069,4492,https://leetcode.com/u/vovanthinhv225,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943165,79
427,https://leetcode.com/u/zokumyoin,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327909632,5101,https://leetcode.com/u/java-is-best-lang,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921211,63
428,https://leetcode.com/u/hdeutsch,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327917204,4828,https://leetcode.com/u/reddy1025,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327938929,83
429,https://leetcode.com/u/kenti1114,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327925137,4411,https://leetcode.com/u/HROZNY,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327942009,73
430,https://leetcode.com/u/jacobj2,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921614,7482,https://leetcode.com/u/raghibc,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327927199,82
432,https://leetcode.com/u/oiybhio,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327917756,4436,https://leetcode.com/u/professor43236,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327924001,71
435,https://leetcode.com/u/awesomeRj01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327924361,4501,https://leetcode.com/u/amileleft,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943284,53
438,https://leetcode.com/u/prateekjn19,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327915889,4430,https://leetcode.com/u/shivamrakhunde03,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327942319,59
440,https://leetcode.com/u/Obes_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327923261,7320,https://leetcode.com/u/tc80,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327945557,89
443,https://leetcode.com/u/wutwere,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327912233,4497,https://leetcode.com/u/97yushr97j,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327934417,56
444,https://leetcode.com/u/shigex7,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931359,494,https://leetcode.com/u/navkar98,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327923073,86
445,https://leetcode.com/u/Vegetablebirds,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327926800,6590,https://leetcode.com/u/Budimanoj,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327945456,69
446,https://leetcode.com/u/shubhamvarshney200901,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327913161,4513,https://leetcode.com/u/winston1373,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943450,63
447,https://leetcode.com/u/jainshubh_1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327915315,4497,https://leetcode.com/u/97yushr97j,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327934417,53
452,https://leetcode.com/u/sarvagya2545,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327913705,6552,https://leetcode.com/u/Devil_Dhruv,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327953143,77
457,https://leetcode.com/u/lixiangfan97,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949117,5318,https://leetcode.com/u/3crasele,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327953622,65
458,https://leetcode.com/u/fsshakkhor,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327910392,5591,https://leetcode.com/u/SubBuffer,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957052,63
462,https://leetcode.com/u/faheemulislam07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327928268,531,https://leetcode.com/u/Satyam1782,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327923091,67
463,https://leetcode.com/u/BattlerRein,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327928659,7562,https://leetcode.com/u/nithinkorukonda,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974411,87
465,https://leetcode.com/u/ankiit_k_,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327930290,4739,https://leetcode.com/u/sourabveilly,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327946361,60
466,https://leetcode.com/u/som14159,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327925313,5341,https://leetcode.com/u/ripan_roy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327953979,83
467,https://leetcode.com/u/Gaurav-Singh-G,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327936999,6338,https://leetcode.com/u/priyaaa15,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966246,61
469,https://leetcode.com/u/rohancoder01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327919227,6932,https://leetcode.com/u/Rudra_Mittal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965807,90
471,https://leetcode.com/u/Ash_Kt,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931821,5904,https://leetcode.com/u/Tharmentheran,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327960775,74
472,https://leetcode.com/u/virajchandra51,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327924957,6967,https://leetcode.com/u/Manish969,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973844,53
473,https://leetcode.com/u/pm_2509,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327915662,5074,https://leetcode.com/u/achiever_673,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327950388,53
474,https://leetcode.com/u/ankan2526,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327907746,7170,https://leetcode.com/u/gramzzzzzz,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921277,63
476,https://leetcode.com/u/alpha_9796,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918558,6673,https://leetcode.com/u/estanxiem,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921080,69
479,https://leetcode.com/u/zty122,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327925201,5779,https://leetcode.com/u/balusurevanth5,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327943429,73
481,https://leetcode.com/u/nipun753,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327935234,509,https://leetcode.com/u/Maganlal-Meghraj,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327930907,56
482,https://leetcode.com/u/Pisces311,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327910690,8328,https://leetcode.com/u/Raman-Luhach,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992243,78
483,https://leetcode.com/u/tinku_vishnu17,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327926075,9176,https://leetcode.com/u/coderkoushal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328005025,51
484,https://leetcode.com/u/Hanafubuki,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327916452,5677,https://leetcode.com/u/SihangWang,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327916776,60
485,https://leetcode.com/u/dgeyfman,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327914885,6071,https://leetcode.com/u/mayankchoudhary271,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327947156,52
487,https://leetcode.com/u/RapidPho,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327903469,8525,https://leetcode.com/u/leetCode_RZ,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987997,74
488,https://leetcode.com/u/2499370956,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911761,5621,https://leetcode.com/u/bipinsharmaregmi,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327949469,81
489,https://leetcode.com/u/vivekkr83,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922831,6618,https://leetcode.com/u/ranjanmahto90,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327953819,65
491,https://leetcode.com/u/kashif321,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327922018,6641,https://leetcode.com/u/tkc2407,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327954195,68
492,https://leetcode.com/u/divyang9575,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327909073,6464,https://leetcode.com/u/rahul_mavaliya,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967584,59
